Region,Fold,Model,Penalty,AUROC,CalibrationSlope,CalibrationIntercept
16,1,FL,none,0.6623348017621146,0.449504544768944,0.364677995044005
16,1,FL_recal,none,0.6623348017621146,0.44950454476894397,0.36317040354282404
16,2,Local,none,0.8098771156967308,1.259022328535414,-0.09948256717723904
16,2,Centralized,none,0.8875492696498957,1.426112972419299,0.15049945940504564
16,2,FL,none,0.8859262694180385,1.43285077906158,0.1388240702782617
16,2,FL_recal,none,0.8859262694180385,1.4328507790615792,0.13731647877708242
16,3,Local,none,0.7734513274336283,0.9431451967725111,-0.0430092833864624
16,3,Centralized,none,0.8050884955752212,0.9880978181008025,0.26585806712100396
16,3,FL,none,0.8028761061946903,0.9967931993244628,0.25263577077792776
16,3,FL_recal,none,0.8028761061946903,0.9967931993244633,0.25112817927674835
16,4,Local,none,0.7398230088495575,0.7973514508380706,0.18395307039576375
16,4,Centralized,none,0.7623893805309735,0.8741171785348163,0.4735942517753591
16,4,FL,none,0.7617256637168142,0.8768952094802859,0.4570819596887806
16,4,FL_recal,none,0.7617256637168142,0.8768952094802858,0.45557436818760133
16,5,Local,none,0.7146017699115044,0.6250509502096148,-0.17027366158998403
16,5,Centralized,none,0.7807522123893805,0.7852126675668704,0.13642863679990283
16,5,FL,none,0.7785398230088496,0.7886706236285193,0.12773989661130644
16,5,FL_recal,none,0.7785398230088496,0.7886706236285195,0.12623230511012717
1,1,Local,l1,0.7661530143281968,0.6117824241722184,-0.0415216888425289
1,1,Centralized,l1,0.774443543299991,0.9224992755108011,0.015277582892429458
1,1,FL,l1,0.7696674776966748,0.865498970703267,0.1408581840832036
1,1,FL_recal,l1,0.7696674776966748,0.8654989707033427,0.02380442923095682
1,2,Local,l1,0.8680724520140578,1.0947777789224016,-0.0202033900957889
1,2,Centralized,l1,0.8456339551230062,1.2003771066394737,-0.021612708808419402
1,2,FL,l1,0.8484275029287195,1.1487461835348372,0.10158191004166912
1,2,FL_recal,l1,0.8484275029287195,1.148746183534837,-0.015471844810577819
1,3,Local,l1,0.8837523655041903,1.165804390853309,0.030674130026917944
1,3,Centralized,l1,0.8936649544922051,1.4477189575842253,0.002705644840828711
1,3,FL,l1,0.8970893034153374,1.3945392965003474,0.12850638872772943
1,3,FL_recal,l1,0.8970893034153374,1.3945392965003471,0.011452633875482692
1,4,Local,l1,0.87289972899729,1.043694980789349,0.11890049085505962
1,4,Centralized,l1,0.8713640469738031,1.233625061228828,0.1100960736903947
1,4,FL,l1,0.8755194218608853,1.1907819672970443,0.2358454492895144
1,4,FL_recal,l1,0.8755194218608853,1.1907819672970446,0.1187916944372677
1,5,Local,l1,0.8399277326106594,0.8695296637090335,-0.10380811665116468
1,5,Centralized,l1,0.8371273712737127,1.1298280311107334,-0.06282363850945014
1,5,FL,l1,0.8389340560072267,1.0808545995905294,0.05078872476084826
1,5,FL_recal,l1,0.8389340560072267,1.0808545995905294,-0.06626503009125034
2,1,Local,l1,0.8388512165935381,1.0997311349764718,-0.0032499723523495157
2,1,Centralized,l1,0.830035899481452,1.0297764070959445,0.0509577602531551
2,1,FL,l1,0.8266852812126048,0.9682821237122503,0.17297741994207821
2,1,FL_recal,l1,0.8266852812126048,0.9682821237122503,0.037800473236860595
2,2,Local,l1,0.848384523334663,1.2053801133917257,-0.004358668134926211
2,2,Centralized,l1,0.8652572796170722,1.3218556454898565,0.13495272046377674
2,2,FL,l1,0.8641802951735141,1.2572177946874048,0.27922802083169385
2,2,FL_recal,l1,0.8641802951735141,1.2572177946874001,0.14405107412647425
2,3,Local,l1,0.7939653414882772,0.8114010654785881,0.012676631118830398
2,3,Centralized,l1,0.8051376146788991,0.9005351307431669,0.05143190902596956
2,3,FL,l1,0.8023649337410805,0.8507159963615615,0.16802377523643783
2,3,FL_recal,l1,0.8023649337410805,0.850715996361557,0.032846828531218786
2,4,Local,l1,0.8369964833759591,1.0604146692273821,0.04349808755147414
2,4,Centralized,l1,0.8378756393861893,1.0515580958614996,0.08208095678456348
2,4,FL,l1,0.8349584398976982,0.9827185064611569,0.208572364587765
2,4,FL_recal,l1,0.8349584398976982,0.9827185064611573,0.0733954178828326
2,5,Local,l1,0.7441656010230179,0.6305695179286087,-0.06943394298337208
2,5,Centralized,l1,0.7501998081841432,0.7745561813260049,0.04999981018752697
2,5,FL,l1,0.7489609974424553,0.7438929007635188,0.18418220508673158
2,5,FL_recal,l1,0.7489609974424553,0.7438929007635189,0.04900525838152556
3,1,Local,l1,0.8140385084084816,0.8714476744035944,-0.0877686212832893
3,1,Centralized,l1,0.8194004387033877,0.9337743307100289,-0.08648010020678819
3,1,FL,l1,0.8184255422861321,0.8820959634825749,-0.007321441694808654
3,1,FL_recal,l1,0.8184255422861321,0.882095963482575,-0.11561292386931289
3,2,Local,l1,0.7922658217564383,0.8558296251935619,0.10026651974168271
3,2,Centralized,l1,0.8004711999350069,0.8594954541399018,0.07207422131736187
3,2,FL,l1,0.8039645787635064,0.8242724205927845,0.16127838271737927
