ValidationRegion,Source,Penalty,AUROC,CalibrationSlope,CalibrationIntercept,AUROC_lower,AUROC_upper,CalibrationSlope_lower,CalibrationSlope_upper,CalibrationIntercept_lower,CalibrationIntercept_upper
6,12,none,0.7922802874955985,0.863907513217699,0.3334689332567645,0.7513771338770567,0.8331445907104291,0.7249753476389128,1.0300243750150215,0.11798527781384185,0.5265075230577902
6,13,none,0.7822655813086435,0.7101809042941689,0.3876585420028411,0.7409434796929498,0.8258130834369911,0.5926434680304953,0.858614630343206,0.1566532473227951,0.5978778043460217
6,14,none,0.7909701940802419,0.8703036581843907,0.07653587814501703,0.749624688958218,0.8336934195828322,0.7262853173737528,1.039413594002813,-0.14253228365105067,0.26352101366806685
6,15,none,0.7840624287992709,0.8119187821508902,0.21619667045702262,0.7420527728533798,0.8251317457544417,0.6826305409046199,0.9680745091477544,-0.009562611505298635,0.41013946264328044
6,16,none,0.7903954100126349,0.9750640807529244,-0.026779986017339025,0.7495680647473673,0.8324604474316323,0.8149390606636091,1.1676081660165356,-0.23347618022053193,0.15914929970690211
6,Centralized,none,0.7908303817394726,0.8533860356566768,0.19509020754546672,0.7495316942063024,0.8324674301237698,0.7133062370976903,1.0227008596033236,-0.0267917272512502,0.3926542780128729
6,FL,none,0.7901986370885893,0.8542248153973885,0.20811725463485956,0.7487121976714264,0.8320161812358489,0.7119507229703789,1.0230949171014168,-0.013523368228862423,0.4057098306685615
6,FL_recal,none,0.7901986370885893,0.8542248153973886,0.20181537642138733,0.7487121976714264,0.8320161812358489,0.7119507229703789,1.0230949171014168,-0.019825246442334583,0.3994079524550838
7,1,none,0.8071836666242024,0.7406947009326937,0.015248568197085194,0.775220301954084,0.8381566651151583,0.6462950015965951,0.8498077269810569,-0.1716834615959519,0.1681134430521815
7,2,none,0.8063209429005901,0.9085711748143691,-0.016620382091958413,0.7758158084554428,0.8372131540972425,0.7940522914192997,1.047619487404689,-0.18232794188520463,0.12399796901787191
7,3,none,0.8009914066266858,0.8860472226427292,0.12740661875112966,0.7691318172306377,0.8332521603185529,0.7716314750704271,1.0178331824236255,-0.04410454326335111,0.26914869603290886
7,4,none,0.8083592284831059,0.7917349670471084,-0.10028873126184612,0.7772410157694907,0.8382966522955512,0.6976896516355112,0.9083308109175944,-0.2797602831038537,0.04756072738666052
7,5,none,0.7951313355769526,0.8431046948295584,-0.02774098752464429,0.7625407483351917,0.8263205992337185,0.7337906793489157,0.9672549367557135,-0.1979713635848588,0.11961427561493601
7,6,none,0.7890680809960509,0.9481018604901664,-0.10145355405151485,0.7581983752328634,0.8197208348481837,0.8220326651115517,1.0841761810212045,-0.2662846212678349,0.04030789586772817
7,8,none,0.8072046300044023,0.8711658554085364,0.30296148557148095,0.7746653587454226,0.8376938321521028,0.763524528296226,0.9967431677923834,0.13029399700686065,0.4456617797535535
7,9,none,0.800686631329933,0.7856028320627109,-0.014992272529644416,0.770402038887517,0.8308180197612661,0.685864529847857,0.8934655410870509,-0.19219566441432875,0.1374365267698661
7,10,none,0.7612787016894872,0.7328517359711021,0.1620945748548415,0.7275195140322853,0.7948814613808114,0.6277731613191676,0.8495695184937083,-0.007276907167612435,0.31641113392694675
7,11,none,0.7988176653567242,0.8304022594055238,-0.05669495296567062,0.7663697819052284,0.8302134338437914,0.7265140397816433,0.9558147791745233,-0.23038046209813973,0.0883806743019526
7,12,none,0.8120713593462006,0.9166641395253358,0.15186941089896008,0.781422037657513,0.8411814954410618,0.8047594636843813,1.0509556414934123,-0.017280077477971504,0.2964419657128885
7,13,none,0.8018654183242518,0.7592596077292715,0.16719836225320694,0.7721760982334389,0.8314083879466,0.6676214097257888,0.861880099605827,-0.01489171576039594,0.32134055807465933
7,14,none,0.8168784236828144,0.9602898100195574,-0.1393936799631636,0.7878794342308059,0.84623662944259,0.8429744579901138,1.097425022786496,-0.31249695055011356,0.003910338462712711
7,15,none,0.8034296090007079,0.8865990587541196,0.06698967611908176,0.7722818374314925,0.8350661978624071,0.7726408038414956,1.0187208330367739,-0.1037023999528967,0.21335219365307226
7,16,none,0.8057871829893458,1.0035618814089546,-0.1257715135911944,0.7743116065703547,0.8365487028506485,0.8813429495088974,1.1505963152498144,-0.2934144266694413,0.013847457901922017
7,Centralized,none,0.8132533714759348,0.9373416487338607,0.012382969692601203,0.7829366906622738,0.8431585503159582,0.8225539649092988,1.075094132988311,-0.1593267579630683,0.15556724612495776
7,FL,none,0.8127083235907367,0.9383706042770295,0.01563445947537817,0.7821615189302508,0.8424531317035033,0.8227471561248585,1.0762337155514596,-0.15636529600254181,0.15886958469227758
7,FL_recal,none,0.8127083235907367,0.9383706042770295,0.010471267612933589,0.7821615189302508,0.8424531317035033,0.8227471561248595,1.0762337155514596,-0.16152848786498655,0.1537063928298329
8,1,none,0.82556486709927,0.8161409247168695,-0.1086877905365852,0.7923526183508443,0.8569150078383292,0.7090712248740848,0.9315299584864667,-0.2777511307373845,0.06372499007519884
8,2,none,0.8250852077743808,1.0226639799355741,-0.3839453093792732,0.7916607694406732,0.8573774067189843,0.8776448402444492,1.1739191099364434,-0.5374966364473754,-0.23063608412993739
8,3,none,0.8280002105821427,1.0219003623326146,-0.2638174934823807,0.7949307568217978,0.8594812180297254,0.8847825431486663,1.174571934669446,-0.4182263163512233,-0.10996931714671815
8,4,none,0.8296692690459849,0.9012665695893411,-0.4457154683960567,0.7985717555456185,0.8607594478771983,0.7817848703355424,1.037114969941937,-0.6058401227046293,-0.2799017064284091
8,5,none,0.8132185140700069,0.9545009068201953,-0.2352787984744138,0.7780497769455588,0.8463088436565026,0.8253775088959787,1.1011534275095731,-0.39508295205056554,-0.07226800887095906
8,6,none,0.8098297014413178,1.0932724755930932,-0.47643559084242115,0.7738624190547155,0.8441057079894825,0.9488273891247503,1.2583363666587175,-0.623479362170369,-0.3250348187539423
8,7,none,0.8257715495725962,1.0380908374774973,-0.21164829334033303,0.7927770392431118,0.8571285934001249,0.8999618586870195,1.1917222521376816,-0.3640803311592115,-0.05597096300507151
8,9,none,0.8194794331440693,0.8718757542891278,-0.03214813003072511,0.7872526439700689,0.8533945580216602,0.7608572075991932,0.9983093849048015,-0.19685446338203655,0.134001563675051
8,10,none,0.814056942971236,0.9636649613610041,-0.03271630063090634,0.7815811955701767,0.8469882946130749,0.8313893652976967,1.1131565080396921,-0.18253258306572637,0.12065968457612647
8,11,none,0.8193292958757097,0.9423959920095848,-0.21219643677067265,0.7853238583403346,0.852397127008804,0.8111872362043826,1.091765172095946,-0.36924662669733344,-0.04670776441216954
8,12,none,0.8320714653397392,1.0478024288503582,-0.09627751201571139,0.8004619052825493,0.8630618985790417,0.9074699878900058,1.2005512388837523,-0.25095697991462035,0.056003862746871254
8,13,none,0.8240030495413989,0.8914470567011081,-0.0363778280819481,0.7912372843103437,0.8542775678602489,0.7696533731436891,1.0203190201947794,-0.1988550996127376,0.12593837370678704
8,14,none,0.829503533100393,1.0572101723707128,-0.3602626605421346,0.7968888757017767,0.8612524824084836,0.9174232624867786,1.2127162670348821,-0.512682299098449,-0.2054009885357646
8,15,none,0.8232621123728708,0.9775929632903412,-0.22378894710422093,0.790726062154556,0.8552890120828447,0.8472637763227862,1.1286625063975273,-0.3816725189891773,-0.0643942608757393
8,16,none,0.8257169542022836,1.1640934676935952,-0.42009736502131667,0.7933936974025966,0.8585984798038021,1.006174647179175,1.3387778377180901,-0.5708150577808665,-0.2670948207335393
8,Centralized,none,0.8323892883883447,1.057723829946059,-0.2537987696394511,0.8014368042350449,0.8632404090129037,0.9146797735316852,1.2089020796699523,-0.4063905886952158,-0.09756306689331122
8,FL,none,0.8323834388843826,1.0629708708170251,-0.24229753475518584,0.8016068171063939,0.8633727811211067,0.9188879216057125,1.2152591573544704,-0.39483007095729855,-0.08647309565511549
8,FL_recal,none,0.8323834388843826,1.0629708708170167,-0.2492620641161698,0.8016068171063939,0.8633727811211067,0.9188879216057121,1.2152591573544707,-0.40179460031827746,-0.09343762501609935
9,1,none,0.8316460725373281,0.8377519794437372,0.015920836080206537,0.805111960148624,0.8568916888598589,0.7459575481055447,0.9411240031416295,-0.15428411463751432,0.1657224217780881
9,2,none,0.8144464840092642,0.9710104595084839,-0.021654263299619052,0.7845761759137395,0.843024534243575,0.8565167849885844,1.0909666189482763,-0.17231220715672446,0.12182550531853352
9,3,none,0.8114112625043118,0.9424642760003848,0.12388203215154608,0.782483608023333,0.8386209536501937,0.8289115654321288,1.0625216723357767,-0.03164215117342209,0.26982375307036677
9,4,none,0.8229762110087222,0.9150236505196209,-0.09605780545828539,0.7951250355737516,0.8507642166316273,0.8038631233400565,1.0301413672991644,-0.25977779479066493,0.05141364154121854
9,5,none,0.8160449416054797,0.9665168632634613,-0.021383628247938234,0.7870896271511576,0.8445409068724216,0.8538344830418104,1.0876405313903887,-0.1785374485446296,0.12283023422700236
9,6,none,0.7923329473217365,1.010851639276834,-0.08907548832928977,0.7586981511059484,0.8233217118678663,0.8729286663799446,1.1499594672782691,-0.23914753453797225,0.04866516403842619
9,7,none,0.820359853151333,1.0013114707249806,0.03263798987737154,0.7920571142311302,0.8489309539774664,0.8896878146510038,1.1270008218319465,-0.1227684898175968,0.17115542056692581
9,8,none,0.8226374242349579,0.9526021117662542,0.30951787228673133,0.7945702253545699,0.8504274375082319,0.8422986344547735,1.0672796819538604,0.15290753600794355,0.45583421302634836
9,10,none,0.7928072488050066,0.9082003649450269,0.1846581609397504,0.7609822273215266,0.822269452712621,0.7864327148584805,1.0340313366161777,0.0331842893806392,0.32601693314837016
